location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population
Africa,4/01/2021,2854863,21779,67930,684,2078.552,15.857,49.458,0.498,1373486472
Africa,5/01/2021,2881704,26841,68751,821,2098.094,19.542,50.056,0.598,1373486472
Africa,6/01/2021,2917501,35797,69861,1110,2124.157,26.063,50.864,0.808,1373486472
Africa,7/01/2021,2952930,35429,70550,689,2149.952,25.795,51.366,0.502,1373486472
Africa,8/01/2021,2989370,36440,71460,910,2176.483,26.531,52.028,0.663,1373486472
Africa,9/01/2021,3024442,35072,72117,657,2202.018,25.535,52.507,0.478,1373486472
Africa,10/01/2021,3056080,31638,72711,594,2225.053,23.035,52.939,0.432,1373486472
Africa,11/01/2021,3084084,28004,73392,681,2245.442,20.389,53.435,0.496,1373486472
Africa,12/01/2021,3110149,26065,74467,1075,2264.419,18.977,54.217,0.783,1373486472
Africa,13/01/2021,3144210,34061,75688,1221,2289.218,24.799,55.106,0.889,1373486472
Africa,14/01/2021,3178456,34246,76741,1053,2314.152,24.934,55.873,0.767,1373486472
Africa,15/01/2021,3210014,31558,77646,905,2337.128,22.977,56.532,0.659,1373486472
Africa,16/01/2021,3237542,27528,78308,662,2357.171,20.042,57.014,0.482,1373486472
Africa,17/01/2021,3264170,26628,78906,598,2376.558,19.387,57.449,0.435,1373486472
Africa,18/01/2021,3286595,22425,79632,726,2392.885,16.327,57.978,0.529,1373486472
Africa,19/01/2021,3310070,23475,80834,1202,2409.976,17.092,58.853,0.875,1373486472
Africa,20/01/2021,3338406,28336,81756,922,2430.607,20.631,59.524,0.671,1373486472
Africa,21/01/2021,3366356,27950,82782,1026,2450.957,20.35,60.271,0.747,1373486472
Africa,22/01/2021,3392336,25980,83755,973,2469.872,18.915,60.98,0.708,1373486472
Africa,23/01/2021,3419700,27364,84537,782,2489.795,19.923,61.549,0.569,1373486472
Africa,24/01/2021,3439881,20181,85184,647,2504.488,14.693,62.02,0.471,1373486472
Africa,25/01/2021,3456527,16646,85955,771,2516.608,12.12,62.582,0.561,1373486472
Africa,26/01/2021,3475122,18595,86938,983,2530.147,13.539,63.297,0.716,1373486472
Africa,27/01/2021,3495984,20862,87989,1051,2545.336,15.189,64.063,0.765,1373486472
Africa,28/01/2021,3516762,20778,88985,996,2560.464,15.128,64.788,0.725,1373486472
Africa,29/01/2021,3535968,19206,89831,846,2574.447,13.983,65.404,0.616,1373486472
Africa,30/01/2021,3553836,17868,90445,614,2587.456,13.009,65.851,0.447,1373486472
Africa,31/01/2021,3569598,15762,90970,525,2598.932,11.476,66.233,0.382,1373486472
Africa,1/02/2021,3582301,12703,91479,509,2608.181,9.249,66.603,0.371,1373486472
Africa,2/02/2021,3597111,14810,92363,884,2618.964,10.783,67.247,0.644,1373486472
Africa,3/02/2021,3612574,15463,93073,710,2630.222,11.258,67.764,0.517,1373486472
Africa,4/02/2021,3629039,16465,93640,567,2642.209,11.988,68.177,0.413,1373486472
Africa,5/02/2021,3644971,15932,94187,547,2653.809,11.6,68.575,0.398,1373486472
Africa,6/02/2021,3658311,13340,94734,547,2663.522,9.713,68.973,0.398,1373486472
Africa,7/02/2021,3670252,11941,95091,357,2672.216,8.694,69.233,0.26,1373486472
Africa,8/02/2021,3681612,11360,95535,444,2680.487,8.271,69.557,0.323,1373486472
Africa,9/02/2021,3692905,11293,96234,699,2688.709,8.222,70.065,0.509,1373486472
Africa,10/02/2021,3706023,13118,96770,536,2698.26,9.551,70.456,0.39,1373486472
Africa,11/02/2021,3717940,11917,97265,495,2706.936,8.676,70.816,0.36,1373486472
Africa,12/02/2021,3731841,13901,97830,565,2717.057,10.121,71.227,0.411,1373486472
Africa,13/02/2021,3742772,10931,98181,351,2725.016,7.959,71.483,0.256,1373486472
Africa,14/02/2021,3753187,10415,98475,294,2732.598,7.583,71.697,0.214,1373486472
Africa,15/02/2021,3763033,9846,98945,470,2739.767,7.169,72.039,0.342,1373486472
Africa,16/02/2021,3773023,9990,99410,465,2747.041,7.273,72.378,0.339,1373486472
Africa,17/02/2021,3785187,12164,99812,402,2755.897,8.856,72.671,0.293,1373486472
Africa,18/02/2021,3799235,14048,100325,513,2766.125,10.228,73.044,0.374,1373486472
Africa,19/02/2021,3810279,11044,100709,384,2774.166,8.041,73.324,0.28,1373486472
Africa,20/02/2021,3819818,9539,100999,290,2781.111,6.945,73.535,0.211,1373486472
Africa,21/02/2021,3829329,9511,101336,337,2788.035,6.925,73.78,0.245,1373486472
Africa,22/02/2021,3838348,9019,101671,335,2794.602,6.567,74.024,0.244,1373486472
Africa,23/02/2021,3846107,7759,102142,471,2800.251,5.649,74.367,0.343,1373486472
Africa,24/02/2021,3856586,10479,102468,326,2807.881,7.629,74.604,0.237,1373486472
Africa,25/02/2021,3868952,12366,102825,357,2816.884,9.003,74.864,0.26,1373486472
Africa,26/02/2021,3880031,11079,103142,317,2824.95,8.066,75.095,0.231,1373486472
Africa,27/02/2021,3887863,7832,103481,339,2830.653,5.702,75.342,0.247,1373486472
Africa,28/02/2021,3897277,9414,103706,225,2837.507,6.854,75.506,0.164,1373486472
Africa,1/03/2021,3906066,8789,104021,315,2843.906,6.399,75.735,0.229,1373486472
Africa,2/03/2021,3913617,7551,104384,363,2849.403,5.498,75.999,0.264,1373486472
Africa,3/03/2021,3924481,10864,104660,276,2857.313,7.91,76.2,0.201,1373486472
Africa,4/03/2021,3937059,12578,104991,331,2866.471,9.158,76.441,0.241,1373486472
Africa,5/03/2021,3945600,8541,105216,225,2872.689,6.218,76.605,0.164,1373486472
Africa,6/03/2021,3955564,9964,105481,265,2879.944,7.255,76.798,0.193,1373486472
Africa,7/03/2021,3964026,8462,105712,231,2886.105,6.161,76.966,0.168,1373486472
Africa,8/03/2021,3973311,9285,106091,379,2892.865,6.76,77.242,0.276,1373486472
Africa,9/03/2021,3981116,7805,106380,289,2898.548,5.683,77.453,0.21,1373486472
Africa,10/03/2021,3991537,10421,106681,301,2906.135,7.587,77.672,0.219,1373486472
Africa,11/03/2021,4006781,15244,107004,323,2917.234,11.099,77.907,0.235,1373486472
Africa,12/03/2021,4016647,9866,107232,228,2924.417,7.183,78.073,0.166,1373486472
Africa,13/03/2021,4027005,10358,107526,294,2931.958,7.541,78.287,0.214,1373486472
Africa,14/03/2021,4035566,8561,107777,251,2938.191,6.233,78.47,0.183,1373486472
Africa,15/03/2021,4044010,8444,108086,309,2944.339,6.148,78.695,0.225,1373486472
Africa,16/03/2021,4053064,9054,108394,308,2950.931,6.592,78.919,0.224,1373486472
Africa,17/03/2021,4064041,10977,108671,277,2958.923,7.992,79.121,0.202,1373486472
Africa,18/03/2021,4075344,11303,108932,261,2967.153,8.229,79.311,0.19,1373486472
Africa,19/03/2021,4087987,12643,109477,545,2976.358,9.205,79.707,0.397,1373486472
Africa,20/03/2021,4097217,9230,109674,197,2983.078,6.72,79.851,0.143,1373486472
Africa,21/03/2021,4106361,9144,109903,229,2989.735,6.658,80.018,0.167,1373486472
Africa,22/03/2021,4116074,9713,110163,260,2996.807,7.072,80.207,0.189,1373486472
Africa,23/03/2021,4124688,8614,110485,322,3003.079,6.272,80.441,0.234,1373486472
Africa,24/03/2021,4135534,10846,110805,320,3010.975,7.897,80.674,0.233,1373486472
Africa,25/03/2021,4148063,12529,111193,388,3020.097,9.122,80.957,0.282,1373486472
Africa,26/03/2021,4166513,18450,111535,342,3033.53,13.433,81.206,0.249,1373486472
Africa,27/03/2021,4176102,9589,111728,193,3040.512,6.982,81.346,0.141,1373486472
Africa,28/03/2021,4185073,8971,111911,183,3047.043,6.532,81.48,0.133,1373486472
Africa,29/03/2021,4194780,9707,112225,314,3054.111,7.067,81.708,0.229,1373486472
Africa,30/03/2021,4204572,9792,112502,277,3061.24,7.129,81.91,0.202,1373486472
Africa,31/03/2021,4217303,12731,112757,255,3070.509,9.269,82.095,0.186,1373486472
Africa,1/04/2021,4239522,22219,113165,408,3086.686,16.177,82.393,0.297,1373486472
Africa,2/04/2021,4252617,13095,113411,246,3096.221,9.534,82.572,0.179,1373486472
Africa,3/04/2021,4261396,8779,113579,168,3102.612,6.392,82.694,0.122,1373486472
Africa,4/04/2021,4270942,9546,113851,272,3109.562,6.95,82.892,0.198,1373486472
Africa,5/04/2021,4280166,9224,114081,230,3116.278,6.716,83.059,0.167,1373486472
Africa,6/04/2021,4289778,9612,114317,236,3123.276,6.998,83.231,0.172,1373486472
Africa,7/04/2021,4301465,11687,114584,267,3131.785,8.509,83.426,0.194,1373486472
Africa,8/04/2021,4318248,16783,114935,351,3144.005,12.219,83.681,0.256,1373486472
Africa,9/04/2021,4330817,12569,115198,263,3153.156,9.151,83.873,0.191,1373486472
Africa,10/04/2021,4340538,9721,115421,223,3160.234,7.078,84.035,0.162,1373486472
Africa,11/04/2021,4350282,9744,115710,289,3167.328,7.094,84.245,0.21,1373486472
Africa,12/04/2021,4360495,10213,115973,263,3174.764,7.436,84.437,0.191,1373486472
Africa,13/04/2021,4370251,9756,116377,404,3181.867,7.103,84.731,0.294,1373486472
Africa,14/04/2021,4384176,13925,116745,368,3192.005,10.138,84.999,0.268,1373486472
Africa,15/04/2021,4396821,12645,117059,314,3201.212,9.206,85.228,0.229,1373486472
Africa,16/04/2021,4408875,12054,117366,307,3209.988,8.776,85.451,0.224,1373486472
Africa,17/04/2021,4422235,13360,117646,280,3219.715,9.727,85.655,0.204,1373486472
Africa,18/04/2021,4431581,9346,117898,252,3226.52,6.805,85.838,0.183,1373486472
Africa,19/04/2021,4440330,8749,118197,299,3232.89,6.37,86.056,0.218,1373486472
Africa,20/04/2021,4450452,10122,118608,411,3240.259,7.37,86.355,0.299,1373486472
Africa,21/04/2021,4462320,11868,118919,311,3248.9,8.641,86.582,0.226,1373486472
Africa,22/04/2021,4474791,12471,119226,307,3257.98,9.08,86.805,0.224,1373486472
Africa,23/04/2021,4486853,12062,119603,377,3266.762,8.782,87.08,0.274,1373486472
Africa,24/04/2021,4497006,10153,119840,237,3274.154,7.392,87.252,0.173,1373486472
Africa,25/04/2021,4506465,9459,120131,291,3281.041,6.887,87.464,0.212,1373486472
Africa,26/04/2021,4513326,6861,120428,297,3286.036,4.995,87.681,0.216,1373486472
Africa,27/04/2021,4523125,9799,120794,366,3293.17,7.134,87.947,0.266,1373486472
Africa,28/04/2021,4532624,9499,121134,340,3300.086,6.916,88.195,0.248,1373486472
Africa,29/04/2021,4548223,15599,121530,396,3311.444,11.357,88.483,0.288,1373486472
Africa,30/04/2021,4557664,9441,121783,253,3318.317,6.874,88.667,0.184,1373486472
Africa,1/05/2021,4565641,7977,122067,284,3324.125,5.808,88.874,0.207,1373486472
Africa,2/05/2021,4571830,6189,122297,230,3328.631,4.506,89.041,0.167,1373486472
Africa,3/05/2021,4578738,6908,122554,257,3333.661,5.03,89.228,0.187,1373486472
Africa,4/05/2021,4586012,7274,122889,335,3338.957,5.296,89.472,0.244,1373486472
Africa,5/05/2021,4595641,9629,123233,344,3345.967,7.011,89.723,0.25,1373486472
Africa,6/05/2021,4608918,13277,123616,383,3355.634,9.667,90.002,0.279,1373486472
Africa,7/05/2021,4618298,9380,123905,289,3362.463,6.829,90.212,0.21,1373486472
Africa,8/05/2021,4624699,6401,124137,232,3367.124,4.66,90.381,0.169,1373486472
Africa,9/05/2021,4634430,9731,124394,257,3374.209,7.085,90.568,0.187,1373486472
Africa,10/05/2021,4641387,6957,124745,351,3379.274,5.065,90.824,0.256,1373486472
Africa,11/05/2021,4648644,7257,125059,314,3384.558,5.284,91.052,0.229,1373486472
Africa,12/05/2021,4657684,9040,125365,306,3391.139,6.582,91.275,0.223,1373486472
Africa,13/05/2021,4666330,8646,125595,230,3397.434,6.295,91.442,0.167,1373486472
Africa,14/05/2021,4674501,8171,125846,251,3403.383,5.949,91.625,0.183,1373486472
Africa,15/05/2021,4681495,6994,126086,240,3408.476,5.092,91.8,0.175,1373486472
Africa,16/05/2021,4688650,7155,126309,223,3413.685,5.209,91.962,0.162,1373486472
Africa,17/05/2021,4695984,7334,126567,258,3419.025,5.34,92.15,0.188,1373486472
Africa,18/05/2021,4706661,10677,126889,322,3426.798,7.774,92.385,0.234,1373486472
Africa,19/05/2021,4716811,10150,127244,355,3434.188,7.39,92.643,0.258,1373486472
Africa,20/05/2021,4728319,11508,127614,370,3442.567,8.379,92.912,0.269,1373486472
Africa,21/05/2021,4738489,10170,127986,372,3449.971,7.405,93.183,0.271,1373486472
Africa,22/05/2021,4748478,9989,128195,209,3457.244,7.273,93.335,0.152,1373486472
Africa,23/05/2021,4756617,8139,128396,201,3463.17,5.926,93.482,0.146,1373486472
Africa,24/05/2021,4765118,8501,128676,280,3469.359,6.189,93.686,0.204,1373486472
Africa,25/05/2021,4770956,5838,128955,279,3473.61,4.25,93.889,0.203,1373486472
Africa,26/05/2021,4785141,14185,129259,304,3483.937,10.328,94.11,0.221,1373486472
Africa,27/05/2021,4796831,11690,129549,290,3492.449,8.511,94.321,0.211,1373486472
Africa,28/05/2021,4809277,12446,129849,300,3501.51,9.062,94.54,0.218,1373486472
Africa,29/05/2021,4821151,11874,130102,253,3510.155,8.645,94.724,0.184,1373486472
Africa,30/05/2021,4827119,5968,130304,202,3514.501,4.345,94.871,0.147,1373486472
Africa,31/05/2021,4840295,13176,130634,330,3524.094,9.593,95.111,0.24,1373486472
Africa,1/06/2021,4850434,10139,130954,320,3531.476,7.382,95.344,0.233,1373486472
Africa,2/06/2021,4864246,13812,131265,311,3541.532,10.056,95.571,0.226,1373486472
Africa,3/06/2021,4879067,14821,131516,251,3552.323,10.791,95.753,0.183,1373486472
Africa,4/06/2021,4894004,14937,131794,278,3563.198,10.875,95.956,0.202,1373486472
Africa,5/06/2021,4906712,12708,132052,258,3572.45,9.252,96.144,0.188,1373486472
Africa,6/06/2021,4919478,12766,132300,248,3581.745,9.295,96.324,0.181,1373486472
Africa,7/06/2021,4930833,11355,132578,278,3590.012,8.267,96.527,0.202,1373486472
Africa,8/06/2021,4943817,12984,132992,414,3599.465,9.453,96.828,0.301,1373486472
Africa,9/06/2021,4962372,18555,133356,364,3612.975,13.509,97.093,0.265,1373486472
Africa,10/06/2021,4984115,21743,133674,318,3628.805,15.831,97.325,0.232,1373486472
Africa,11/06/2021,5004028,19913,134054,380,3643.303,14.498,97.601,0.277,1373486472
Africa,12/06/2021,5024889,20861,134387,333,3658.492,15.188,97.844,0.242,1373486472
Africa,13/06/2021,5041772,16883,134659,272,3670.784,12.292,98.042,0.198,1373486472
Africa,14/06/2021,5057430,15658,134995,336,3682.184,11.4,98.286,0.245,1373486472
Africa,15/06/2021,5077281,19851,135470,475,3696.637,14.453,98.632,0.346,1373486472
Africa,16/06/2021,5103580,26299,135887,417,3715.785,19.148,98.936,0.304,1373486472
Africa,17/06/2021,5130858,27278,136270,383,3735.645,19.86,99.215,0.279,1373486472
Africa,18/06/2021,5154963,24105,136661,391,3753.195,17.55,99.499,0.285,1373486472
Africa,19/06/2021,5178703,23740,137078,417,3770.48,17.284,99.803,0.304,1373486472
Africa,20/06/2021,5201711,23008,137458,380,3787.231,16.752,100.08,0.277,1373486472
Africa,21/06/2021,5225510,23799,137947,489,3804.559,17.327,100.436,0.356,1373486472
Africa,22/06/2021,5248266,22756,138582,635,3821.127,16.568,100.898,0.462,1373486472
Africa,23/06/2021,5281145,32879,139088,506,3845.065,23.938,101.266,0.368,1373486472
Africa,24/06/2021,5315207,34062,139635,547,3869.865,24.8,101.665,0.398,1373486472
Africa,25/06/2021,5350290,35083,140163,528,3895.408,25.543,102.049,0.384,1373486472
Africa,26/06/2021,5384871,34581,140655,492,3920.585,25.178,102.407,0.358,1373486472
Africa,27/06/2021,5412381,27510,141103,448,3940.615,20.029,102.733,0.326,1373486472
Africa,28/06/2021,5437337,24956,141633,530,3958.785,18.17,103.119,0.386,1373486472
Africa,29/06/2021,5465711,28374,142154,521,3979.443,20.658,103.499,0.379,1373486472
Africa,30/06/2021,5504513,38802,142935,781,4007.694,28.251,104.067,0.569,1373486472
Africa,1/07/2021,5547416,42903,143728,793,4038.93,31.237,104.645,0.577,1373486472
Africa,2/07/2021,5590590,43174,144411,683,4070.364,31.434,105.142,0.497,1373486472
Africa,3/07/2021,5633995,43405,144899,488,4101.966,31.602,105.497,0.355,1373486472
Africa,4/07/2021,5665738,31743,145525,626,4125.077,23.111,105.953,0.456,1373486472
Africa,5/07/2021,5694097,28359,147038,1513,4145.725,20.647,107.055,1.102,1373486472
Africa,6/07/2021,5730967,36870,147872,834,4172.569,26.844,107.662,0.607,1373486472
Africa,7/07/2021,5775391,44424,148686,814,4204.913,32.344,108.254,0.593,1373486472
Africa,8/07/2021,5822705,47314,149596,910,4239.361,34.448,108.917,0.663,1373486472
Africa,9/07/2021,5869314,46609,150470,874,4273.296,33.935,109.553,0.636,1373486472
Africa,10/07/2021,5914780,45466,151160,690,4306.398,33.103,110.056,0.502,1373486472
Africa,11/07/2021,5950233,35453,151769,609,4332.211,25.812,110.499,0.443,1373486472
Africa,12/07/2021,5984738,34505,152397,628,4357.333,25.122,110.956,0.457,1373486472
Africa,13/07/2021,6023213,38475,153482,1085,4385.346,28.013,111.746,0.79,1373486472
Africa,14/07/2021,6067422,44209,154541,1059,4417.533,32.187,112.517,0.771,1373486472
Africa,15/07/2021,6116032,48610,155442,901,4452.925,35.392,113.173,0.656,1373486472
Africa,16/07/2021,6157430,41398,156446,1004,4483.066,30.141,113.904,0.731,1373486472
Africa,17/07/2021,6196307,38877,157218,772,4511.371,28.305,114.466,0.562,1373486472
Africa,18/07/2021,6232491,36184,157893,675,4537.716,26.345,114.958,0.491,1373486472
Africa,19/07/2021,6262726,30235,158616,723,4559.729,22.013,115.484,0.526,1373486472
Africa,20/07/2021,6296294,33568,159664,1048,4584.169,24.44,116.247,0.763,1373486472
Africa,21/07/2021,6329693,33399,160590,926,4608.486,24.317,116.921,0.674,1373486472
Africa,22/07/2021,6368325,38632,161583,993,4636.613,28.127,117.644,0.723,1373486472
Africa,23/07/2021,6399891,31566,162382,799,4659.595,22.982,118.226,0.582,1373486472
Africa,24/07/2021,6435262,35371,163456,1074,4685.348,25.753,119.008,0.782,1373486472
Africa,25/07/2021,6468158,32896,164341,885,4709.299,23.951,119.652,0.644,1373486472
Africa,26/07/2021,6502301,34143,165239,898,4734.157,24.859,120.306,0.654,1373486472
Africa,27/07/2021,6533684,31383,166100,861,4757.006,22.849,120.933,0.627,1373486472
Africa,28/07/2021,6582367,48683,167111,1011,4792.451,35.445,121.669,0.736,1373486472
Africa,29/07/2021,6630103,47736,168401,1290,4827.207,34.755,122.608,0.939,1373486472
Africa,30/07/2021,6673126,43023,169201,800,4858.531,31.324,123.191,0.582,1373486472
Africa,31/07/2021,6709040,35914,170067,866,4884.679,26.148,123.821,0.631,1373486472
Africa,1/08/2021,6743250,34210,170987,920,4909.586,24.907,124.491,0.67,1373486472
Africa,2/08/2021,6777717,34467,171859,872,4934.681,25.095,125.126,0.635,1373486472
Africa,3/08/2021,6810421,32704,172864,1005,4958.492,23.811,125.858,0.732,1373486472
Africa,4/08/2021,6855602,45181,174000,1136,4991.387,32.895,126.685,0.827,1373486472
Africa,5/08/2021,6903411,47809,174904,904,5026.195,34.808,127.343,0.658,1373486472
Africa,6/08/2021,6945406,41995,175925,1021,5056.771,30.575,128.086,0.743,1373486472
Africa,7/08/2021,6981725,36319,176706,781,5083.214,26.443,128.655,0.569,1373486472
Africa,8/08/2021,7015368,33643,177421,715,5107.708,24.495,129.176,0.521,1373486472
Africa,9/08/2021,7048963,33595,178233,812,5132.168,24.46,129.767,0.591,1373486472
Africa,10/08/2021,7083466,34503,178861,628,5157.289,25.121,130.224,0.457,1373486472
Africa,11/08/2021,7118071,34605,179979,1118,5182.484,25.195,131.038,0.814,1373486472
Africa,12/08/2021,7164411,46340,181123,1144,5216.222,33.739,131.871,0.833,1373486472
Africa,13/08/2021,7204890,40479,182225,1102,5245.694,29.472,132.673,0.802,1373486472
Africa,14/08/2021,7238771,33881,182935,710,5270.362,24.668,133.19,0.517,1373486472
Africa,15/08/2021,7267679,28908,183653,718,5291.409,21.047,133.713,0.523,1373486472
Africa,16/08/2021,7297069,29390,184430,777,5312.807,21.398,134.279,0.566,1373486472
Africa,17/08/2021,7329346,32277,185490,1060,5336.307,23.5,135.05,0.772,1373486472
Africa,18/08/2021,7373300,43954,186511,1021,5368.309,32.002,135.794,0.743,1373486472
Africa,19/08/2021,7412637,39337,187267,756,5396.949,28.64,136.344,0.55,1373486472
Africa,20/08/2021,7449784,37147,187968,701,5423.995,27.046,136.855,0.51,1373486472
Africa,21/08/2021,7480643,30859,188598,630,5446.463,22.468,137.313,0.459,1373486472
Africa,22/08/2021,7508065,27422,189245,647,5466.428,19.965,137.784,0.471,1373486472
Africa,23/08/2021,7557086,49021,189958,713,5502.119,35.691,138.304,0.519,1373486472
Africa,24/08/2021,7586888,29802,190778,820,5523.817,21.698,138.901,0.597,1373486472
Africa,25/08/2021,7622971,36083,191776,998,5550.088,26.271,139.627,0.727,1373486472
Africa,26/08/2021,7661547,38576,192628,852,5578.174,28.086,140.247,0.62,1373486472
Africa,27/08/2021,7695561,34014,193392,764,5602.939,24.765,140.804,0.556,1373486472
Africa,28/08/2021,7723640,28079,194153,761,5623.383,20.444,141.358,0.554,1373486472
Africa,29/08/2021,7744705,21065,194828,675,5638.72,15.337,141.849,0.491,1373486472
Africa,30/08/2021,7767686,22981,195499,671,5655.451,16.732,142.338,0.489,1373486472
Africa,31/08/2021,7790394,22708,196278,779,5671.985,16.533,142.905,0.567,1373486472
Africa,1/09/2021,7821187,30793,196917,639,5694.404,22.42,143.37,0.465,1373486472
Africa,2/09/2021,7849133,27946,197763,846,5714.751,20.347,143.986,0.616,1373486472
Africa,3/09/2021,7875468,26335,198378,615,5733.925,19.174,144.434,0.448,1373486472
Africa,4/09/2021,7896475,21007,198891,513,5749.219,15.295,144.807,0.374,1373486472
Africa,5/09/2021,7914377,17902,199265,374,5762.253,13.034,145.08,0.272,1373486472
